Helyrajziszam,Telepules,Tombazonosito,Qt_vil_cs,Qt_vil_real_cs,Qt_el_real_cs,Qt_el_cs_real_cs,Qt_ga_real_cs,Qt_ol_real_cs,Qt_sz_real_cs,Qt_bm_real_cs,Qt_th_real_cs,Dt,Qt_el_real,Qt_el_cs_real,Qt_ga_real,Qt_ol_real,Qt_sz_real,Qt_bm_real,Qt_th_real,Qt_vil,Qt_vil_real,deltaQt,TFCO2_t,TFCO2_t_cs,Dt_cs,Tt_t,Tt_e,adat_t,Et_vil_e_cs,Et_vil_t_cs,Et_vil_real_e_cs,Et_vil_real_t_cs,Et_vil_e,Et_vil_t,Et_vil_real_e,Et_vil_real_t,deltaEt_e,deltaEt_t,deltaTFCO2_t,pott
HUN_Szarvaskő_425,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,824.98,,,,,,,,,,,,,,
HUN_Szarvaskő_426,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,801.755,,,,,,,,,,,,,,
HUN_Szarvaskő_427,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,932.71,,,,,,,,,,,,,,
HUN_Szarvaskő_428,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,914.6400001,,,,,,,,,,,,,,
HUN_Szarvaskő_429,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1032.36,,,,,,,,,,,,,,
HUN_Szarvaskő_430,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1006.24,,,,,,,,,,,,,,
HUN_Szarvaskő_431,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,855.8349999,,,,,,,,,,,,,,
HUN_Szarvaskő_432,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,797.15,,,,,,,,,,,,,,
HUN_Szarvaskő_433,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2382.965,,,,,,,,,,,,,,
HUN_Szarvaskő_434/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2306.525,,,,,,,,,,,,,,
HUN_Szarvaskő_434/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1151.205,,,,,,,,,,,,,,
HUN_Szarvaskő_435/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1354.495,,,,,,,,,,,,,,
HUN_Szarvaskő_435/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1710.41,,,,,,,,,,,,,,
HUN_Szarvaskő_436,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3171.425,,,,,,,,,,,,,,
HUN_Szarvaskő_437,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2862.15,,,,,,,,,,,,,,
HUN_Szarvaskő_438,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1383.5,,,,,,,,,,,,,,
HUN_Szarvaskő_439,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1323.35,,,,,,,,,,,,,,
HUN_Szarvaskő_440,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1419.475,,,,,,,,,,,,,,
HUN_Szarvaskő_441,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1300.5,,,,,,,,,,,,,,
HUN_Szarvaskő_442,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2923.695,,,,,,,,,,,,,,
HUN_Szarvaskő_443,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1222.015,,,,,,,,,,,,,,
HUN_Szarvaskő_444,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,121.16,,,,,,,,,,,,,,
HUN_Szarvaskő_445,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,118.22,,,,,,,,,,,,,,
HUN_Szarvaskő_446,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1108.06,,,,,,,,,,,,,,
HUN_Szarvaskő_447,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1157.43,,,,,,,,,,,,,,
HUN_Szarvaskő_448,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,76.26500003,,,,,,,,,,,,,,
HUN_Szarvaskő_449,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,122.315,,,,,,,,,,,,,,
HUN_Szarvaskő_450,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2227.925,,,,,,,,,,,,,,
HUN_Szarvaskő_451,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,993.08,,,,,,,,,,,,,,
HUN_Szarvaskő_453,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1699.87,,,,,,,,,,,,,,
HUN_Szarvaskő_454/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1104.55,,,,,,,,,,,,,,
HUN_Szarvaskő_454/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1141.71,,,,,,,,,,,,,,
HUN_Szarvaskő_454/3,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,341.405,,,,,,,,,,,,,,
HUN_Szarvaskő_455,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,37.925,,,,,,,,,,,,,,
HUN_Szarvaskő_456,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,636.12,,,,,,,,,,,,,,
HUN_Szarvaskő_457,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,609.72,,,,,,,,,,,,,,
HUN_Szarvaskő_458,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,638.305,,,,,,,,,,,,,,
HUN_Szarvaskő_459,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,618.9,,,,,,,,,,,,,,
HUN_Szarvaskő_460,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,627.6,,,,,,,,,,,,,,
HUN_Szarvaskő_461,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,869.535,,,,,,,,,,,,,,
HUN_Szarvaskő_462,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,970.16,,,,,,,,,,,,,,
HUN_Szarvaskő_463,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,761.585,,,,,,,,,,,,,,
HUN_Szarvaskő_464,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1297.82,,,,,,,,,,,,,,
HUN_Szarvaskő_465,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1886.39,,,,,,,,,,,,,,
HUN_Szarvaskő_466,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1062,,,,,,,,,,,,,,
HUN_Szarvaskő_467,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,906.5249998,,,,,,,,,,,,,,
HUN_Szarvaskő_468,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1204.35,,,,,,,,,,,,,,
HUN_Szarvaskő_470,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,632.72,,,,,,,,,,,,,,
HUN_Szarvaskő_471,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,634.285,,,,,,,,,,,,,,
HUN_Szarvaskő_472,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,642.2000001,,,,,,,,,,,,,,
HUN_Szarvaskő_473,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,740.7249999,,,,,,,,,,,,,,
HUN_Szarvaskő_474,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,581.74,,,,,,,,,,,,,,
HUN_Szarvaskő_475,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,713.05,,,,,,,,,,,,,,
HUN_Szarvaskő_476,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,815.905,,,,,,,,,,,,,,
HUN_Szarvaskő_477,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,718.94,,,,,,,,,,,,,,
HUN_Szarvaskő_478,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,866.34,,,,,,,,,,,,,,
HUN_Szarvaskő_479,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,737.26,,,,,,,,,,,,,,
HUN_Szarvaskő_480,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,753.4399999,,,,,,,,,,,,,,
HUN_Szarvaskő_481,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,915.095,,,,,,,,,,,,,,
HUN_Szarvaskő_482,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,773.9900001,,,,,,,,,,,,,,
HUN_Szarvaskő_483,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,745.79,,,,,,,,,,,,,,
HUN_Szarvaskő_484,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,979.9300001,,,,,,,,,,,,,,
HUN_Szarvaskő_485,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,677.4399999,,,,,,,,,,,,,,
HUN_Szarvaskő_486,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,793.635,,,,,,,,,,,,,,
HUN_Szarvaskő_487,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1287.095,,,,,,,,,,,,,,
HUN_Szarvaskő_488,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1202.025,,,,,,,,,,,,,,
HUN_Szarvaskő_489/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1263.22,,,,,,,,,,,,,,
HUN_Szarvaskő_489/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1060.115,,,,,,,,,,,,,,
HUN_Szarvaskő_490,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,798.75,,,,,,,,,,,,,,
HUN_Szarvaskő_491,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,957.6550001,,,,,,,,,,,,,,
HUN_Szarvaskő_492,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,989.1949999,,,,,,,,,,,,,,
HUN_Szarvaskő_493,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1041.59,,,,,,,,,,,,,,
HUN_Szarvaskő_494/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1077.76,,,,,,,,,,,,,,
HUN_Szarvaskő_494/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,949.91,,,,,,,,,,,,,,
HUN_Szarvaskő_494/3,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,199.7449999,,,,,,,,,,,,,,
HUN_Szarvaskő_495,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1072.42,,,,,,,,,,,,,,
HUN_Szarvaskő_496,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,824.865,,,,,,,,,,,,,,
HUN_Szarvaskő_497,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,820.74,,,,,,,,,,,,,,
HUN_Szarvaskő_498,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2914.265,,,,,,,,,,,,,,
HUN_Szarvaskő_499,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2730.29,,,,,,,,,,,,,,
HUN_Szarvaskő_500,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3100.245,,,,,,,,,,,,,,
HUN_Szarvaskő_501,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1695.665,,,,,,,,,,,,,,
HUN_Szarvaskő_502/a,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1694.909363,,,,,,,,,,,,,,
HUN_Szarvaskő_502/b,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,675.9706369,,,,,,,,,,,,,,
HUN_Szarvaskő_503,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,4150.885,,,,,,,,,,,,,,
HUN_Szarvaskő_504/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,934.1749999,,,,,,,,,,,,,,
HUN_Szarvaskő_504/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,962.06,,,,,,,,,,,,,,
HUN_Szarvaskő_504/3,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,978.3499999,,,,,,,,,,,,,,
HUN_Szarvaskő_504/4,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,969.24,,,,,,,,,,,,,,
HUN_Szarvaskő_504/5,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,946.275,,,,,,,,,,,,,,
HUN_Szarvaskő_504/6,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1127.56,,,,,,,,,,,,,,
HUN_Szarvaskő_505,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2303.675,,,,,,,,,,,,,,
HUN_Szarvaskő_507,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1175.605,,,,,,,,,,,,,,
HUN_Szarvaskő_508,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1511.31,,,,,,,,,,,,,,
HUN_Szarvaskő_509,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3149.7,,,,,,,,,,,,,,
HUN_Szarvaskő_510/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1206.08,,,,,,,,,,,,,,
HUN_Szarvaskő_510/3,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1161.555,,,,,,,,,,,,,,
HUN_Szarvaskő_510/5,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1740.37,,,,,,,,,,,,,,
HUN_Szarvaskő_510/6,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,872.385,,,,,,,,,,,,,,
HUN_Szarvaskő_510/7,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,880.56,,,,,,,,,,,,,,
HUN_Szarvaskő_511,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1361.365,,,,,,,,,,,,,,
HUN_Szarvaskő_511,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1568.735,,,,,,,,,,,,,,
HUN_Szarvaskő_512,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2691.86,,,,,,,,,,,,,,
HUN_Szarvaskő_513,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,773.52,,,,,,,,,,,,,,
HUN_Szarvaskő_514,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,811.335,,,,,,,,,,,,,,
HUN_Szarvaskő_515,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,911.4599999,,,,,,,,,,,,,,
HUN_Szarvaskő_516,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,518.865,,,,,,,,,,,,,,
HUN_Szarvaskő_517,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,449.9000001,,,,,,,,,,,,,,
HUN_Szarvaskő_518,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,569.59,,,,,,,,,,,,,,
HUN_Szarvaskő_519,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,781.045,,,,,,,,,,,,,,
HUN_Szarvaskő_520,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,693.5,,,,,,,,,,,,,,
HUN_Szarvaskő_521,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1450.215,,,,,,,,,,,,,,
HUN_Szarvaskő_522,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,959.76,,,,,,,,,,,,,,
HUN_Szarvaskő_523,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1476.24,,,,,,,,,,,,,,
HUN_Szarvaskő_524/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,817.995,,,,,,,,,,,,,,
HUN_Szarvaskő_524/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,811.68,,,,,,,,,,,,,,
HUN_Szarvaskő_524/3,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,735.305,,,,,,,,,,,,,,
HUN_Szarvaskő_524/4,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,138.89,,,,,,,,,,,,,,
HUN_Szarvaskő_525/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,815.935,,,,,,,,,,,,,,
HUN_Szarvaskő_525/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,817.265,,,,,,,,,,,,,,
HUN_Szarvaskő_526,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1067.395,,,,,,,,,,,,,,
HUN_Szarvaskő_527,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,914.9250001,,,,,,,,,,,,,,
HUN_Szarvaskő_528,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1017.18,,,,,,,,,,,,,,
HUN_Szarvaskő_529,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,821.5000001,,,,,,,,,,,,,,
HUN_Szarvaskő_530,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,944.0199999,,,,,,,,,,,,,,
HUN_Szarvaskő_531,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1153.485,,,,,,,,,,,,,,
HUN_Szarvaskő_532,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,994.7699999,,,,,,,,,,,,,,
HUN_Szarvaskő_533/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,795.385,,,,,,,,,,,,,,
HUN_Szarvaskő_533/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,851.245,,,,,,,,,,,,,,
HUN_Szarvaskő_534,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1311.6,,,,,,,,,,,,,,
HUN_Szarvaskő_535,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1197.115,,,,,,,,,,,,,,
HUN_Szarvaskő_536,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1886.265,,,,,,,,,,,,,,
HUN_Szarvaskő_537,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1944.01,,,,,,,,,,,,,,
HUN_Szarvaskő_538,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1166.595,,,,,,,,,,,,,,
HUN_Szarvaskő_539,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1199.48,,,,,,,,,,,,,,
HUN_Szarvaskő_540,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1757.375,,,,,,,,,,,,,,
HUN_Szarvaskő_541,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1748.415,,,,,,,,,,,,,,
HUN_Szarvaskő_542/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,824.95,,,,,,,,,,,,,,
HUN_Szarvaskő_542/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,898.325,,,,,,,,,,,,,,
HUN_Szarvaskő_543/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1119.845,,,,,,,,,,,,,,
HUN_Szarvaskő_543/3,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,874.19,,,,,,,,,,,,,,
HUN_Szarvaskő_543/4,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,875.25,,,,,,,,,,,,,,
HUN_Szarvaskő_543/5,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,874.4451,,,,,,,,,,,,,,
HUN_Szarvaskő_543/6,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,656.68,,,,,,,,,,,,,,
HUN_Szarvaskő_543/7,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,657.355,,,,,,,,,,,,,,
HUN_Szarvaskő_543/8,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,521.115,,,,,,,,,,,,,,
HUN_Szarvaskő_544,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1887.365168,,,,,,,,,,,,,,
HUN_Szarvaskő_545/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,848.94,,,,,,,,,,,,,,
HUN_Szarvaskő_545/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,817.975,,,,,,,,,,,,,,
HUN_Szarvaskő_545/3,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,755.515,,,,,,,,,,,,,,
HUN_Szarvaskő_545/4,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,727.3600001,,,,,,,,,,,,,,
HUN_Szarvaskő_545/5,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,139.94,,,,,,,,,,,,,,
HUN_Szarvaskő_546,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1108.75,,,,,,,,,,,,,,
HUN_Szarvaskő_601/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,11161.95,,,,,,,,,,,,,,
HUN_Szarvaskő_601/10,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,6689.32,,,,,,,,,,,,,,
HUN_Szarvaskő_601/11,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2233.61,,,,,,,,,,,,,,
HUN_Szarvaskő_601/12,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2227.54,,,,,,,,,,,,,,
HUN_Szarvaskő_601/13,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2230.41,,,,,,,,,,,,,,
HUN_Szarvaskő_601/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2229.54,,,,,,,,,,,,,,
HUN_Szarvaskő_601/3,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2229.54,,,,,,,,,,,,,,
HUN_Szarvaskő_601/4,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2229.795,,,,,,,,,,,,,,
HUN_Szarvaskő_601/5,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2234.45,,,,,,,,,,,,,,
HUN_Szarvaskő_601/6,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2230.735,,,,,,,,,,,,,,
HUN_Szarvaskő_601/7,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2220.905,,,,,,,,,,,,,,
HUN_Szarvaskő_601/8,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2236.185,,,,,,,,,,,,,,
HUN_Szarvaskő_601/9,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2222.1,,,,,,,,,,,,,,
HUN_Szarvaskő_612/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,10108.4309,,,,,,,,,,,,,,
HUN_Szarvaskő_612/10,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,939.385,,,,,,,,,,,,,,
HUN_Szarvaskő_612/11,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1072.275,,,,,,,,,,,,,,
HUN_Szarvaskő_612/12,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,85.17999995,,,,,,,,,,,,,,
HUN_Szarvaskő_612/13,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3320.475,,,,,,,,,,,,,,
HUN_Szarvaskő_612/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,944.3260951,,,,,,,,,,,,,,
HUN_Szarvaskő_612/3,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,940.2099999,,,,,,,,,,,,,,
HUN_Szarvaskő_612/4,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,930.9900001,,,,,,,,,,,,,,
HUN_Szarvaskő_612/5,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,853.9200002,,,,,,,,,,,,,,
HUN_Szarvaskő_612/6,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,861.02,,,,,,,,,,,,,,
HUN_Szarvaskő_612/7,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,861.9349998,,,,,,,,,,,,,,
HUN_Szarvaskő_612/8,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,812.735,,,,,,,,,,,,,,
HUN_Szarvaskő_612/9,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,911.2050001,,,,,,,,,,,,,,
HUN_Szarvaskő_613/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,4372.365,,,,,,,,,,,,,,
HUN_Szarvaskő_613/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1355.195,,,,,,,,,,,,,,
HUN_Szarvaskő_613/3,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2202.175,,,,,,,,,,,,,,
HUN_Szarvaskő_613/4,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2200.99,,,,,,,,,,,,,,
HUN_Szarvaskő_613/5,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2203.155,,,,,,,,,,,,,,
HUN_Szarvaskő_613/6,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2268.56,,,,,,,,,,,,,,
HUN_Szarvaskő_613/7,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2033.35,,,,,,,,,,,,,,
HUN_Szarvaskő_614,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2462.72,,,,,,,,,,,,,,
HUN_Szarvaskő_615,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1737.26,,,,,,,,,,,,,,
HUN_Szarvaskő_616,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1449.225,,,,,,,,,,,,,,
HUN_Szarvaskő_617,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2593.84,,,,,,,,,,,,,,
HUN_Szarvaskő_618,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1286.73,,,,,,,,,,,,,,
HUN_Szarvaskő_619,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1242.585,,,,,,,,,,,,,,
HUN_Szarvaskő_620,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1493.06,,,,,,,,,,,,,,
HUN_Szarvaskő_621,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1500.525,,,,,,,,,,,,,,
HUN_Szarvaskő_622,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1965.1,,,,,,,,,,,,,,
HUN_Szarvaskő_623,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2104.07,,,,,,,,,,,,,,
HUN_Szarvaskő_624,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,763.825,,,,,,,,,,,,,,
