Helyrajziszam,Telepules,Tombazonosito,Qt_vil_cs,Qt_vil_real_cs,Qt_el_real_cs,Qt_el_cs_real_cs,Qt_ga_real_cs,Qt_ol_real_cs,Qt_sz_real_cs,Qt_bm_real_cs,Qt_th_real_cs,Dt,Qt_el_real,Qt_el_cs_real,Qt_ga_real,Qt_ol_real,Qt_sz_real,Qt_bm_real,Qt_th_real,Qt_vil,Qt_vil_real,deltaQt,TFCO2_t,TFCO2_t_cs,Dt_cs,Tt_t,Tt_e,adat_t,Et_vil_e_cs,Et_vil_t_cs,Et_vil_real_e_cs,Et_vil_real_t_cs,Et_vil_e,Et_vil_t,Et_vil_real_e,Et_vil_real_t,deltaEt_e,deltaEt_t,deltaTFCO2_t,pott
HUN_Szarvaskő_625,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3096.47,,,,,,,,,,,,,,
HUN_Szarvaskő_626,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1528.45,,,,,,,,,,,,,,
HUN_Szarvaskő_627,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1490.455,,,,,,,,,,,,,,
HUN_Szarvaskő_628,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1295.4,,,,,,,,,,,,,,
HUN_Szarvaskő_629,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1509.455,,,,,,,,,,,,,,
HUN_Szarvaskő_630,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1195.715,,,,,,,,,,,,,,
HUN_Szarvaskő_631,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2415.005,,,,,,,,,,,,,,
HUN_Szarvaskő_632,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1319.53,,,,,,,,,,,,,,
HUN_Szarvaskő_633,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1329.505,,,,,,,,,,,,,,
HUN_Szarvaskő_634,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1541.569999,,,,,,,,,,,,,,
HUN_Szarvaskő_635,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2511.615,,,,,,,,,,,,,,
HUN_Szarvaskő_636,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,12848.455,,,,,,,,,,,,,,
HUN_Szarvaskő_637,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1946.505,,,,,,,,,,,,,,
HUN_Szarvaskő_638,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2002.505,,,,,,,,,,,,,,
HUN_Szarvaskő_639,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1670.43,,,,,,,,,,,,,,
HUN_Szarvaskő_640,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1569.28,,,,,,,,,,,,,,
HUN_Szarvaskő_641,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2689.35,,,,,,,,,,,,,,
HUN_Szarvaskő_642,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1459.5,,,,,,,,,,,,,,
HUN_Szarvaskő_643,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1145.43,,,,,,,,,,,,,,
HUN_Szarvaskő_644,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,4968.095,,,,,,,,,,,,,,
HUN_Szarvaskő_645,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1336.895,,,,,,,,,,,,,,
HUN_Szarvaskő_646,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2288.9,,,,,,,,,,,,,,
HUN_Szarvaskő_647,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1291.3,,,,,,,,,,,,,,
HUN_Szarvaskő_648,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,6777.95,,,,,,,,,,,,,,
HUN_Szarvaskő_649,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1319.225,,,,,,,,,,,,,,
HUN_Szarvaskő_650,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,934.0899997,,,,,,,,,,,,,,
HUN_Szarvaskő_651,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1003.26,,,,,,,,,,,,,,
HUN_Szarvaskő_652,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1265.705,,,,,,,,,,,,,,
HUN_Szarvaskő_653,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,10465.07,,,,,,,,,,,,,,
HUN_Szarvaskő_654,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1068.755,,,,,,,,,,,,,,
HUN_Szarvaskő_655,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,5565,,,,,,,,,,,,,,
HUN_Szarvaskő_656,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2298.43,,,,,,,,,,,,,,
HUN_Szarvaskő_657,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,815.8599999,,,,,,,,,,,,,,
HUN_Szarvaskő_658,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,902.47,,,,,,,,,,,,,,
HUN_Szarvaskő_659,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,667.555,,,,,,,,,,,,,,
HUN_Szarvaskő_660,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,919.9899998,,,,,,,,,,,,,,
HUN_Szarvaskő_661,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2108.465,,,,,,,,,,,,,,
HUN_Szarvaskő_662,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3780.352199,,,,,,,,,,,,,,
HUN_Szarvaskő_663,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,868.5299999,,,,,,,,,,,,,,
HUN_Szarvaskő_664,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,619.6700001,,,,,,,,,,,,,,
HUN_Szarvaskő_665,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1251.82,,,,,,,,,,,,,,
HUN_Szarvaskő_666,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1003.635,,,,,,,,,,,,,,
HUN_Szarvaskő_667,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,706.37,,,,,,,,,,,,,,
HUN_Szarvaskő_668,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2830.01,,,,,,,,,,,,,,
HUN_Szarvaskő_669,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,934.4100001,,,,,,,,,,,,,,
HUN_Szarvaskő_670,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,858.61,,,,,,,,,,,,,,
HUN_Szarvaskő_671,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,6697.355,,,,,,,,,,,,,,
HUN_Szarvaskő_672,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,949.8700001,,,,,,,,,,,,,,
HUN_Szarvaskő_673,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1257.67,,,,,,,,,,,,,,
HUN_Szarvaskő_674,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1633.7,,,,,,,,,,,,,,
HUN_Szarvaskő_675,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1306.48,,,,,,,,,,,,,,
HUN_Szarvaskő_676,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,4211.85,,,,,,,,,,,,,,
HUN_Szarvaskő_677,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1321.965,,,,,,,,,,,,,,
HUN_Szarvaskő_678,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1592.43,,,,,,,,,,,,,,
HUN_Szarvaskő_679,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1444.61,,,,,,,,,,,,,,
HUN_Szarvaskő_680,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1712.8,,,,,,,,,,,,,,
HUN_Szarvaskő_681,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1086.765,,,,,,,,,,,,,,
HUN_Szarvaskő_682,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1460.77,,,,,,,,,,,,,,
HUN_Szarvaskő_683,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1009.67,,,,,,,,,,,,,,
HUN_Szarvaskő_684,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,4515.42432,,,,,,,,,,,,,,
HUN_Szarvaskő_685,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1973.67,,,,,,,,,,,,,,
HUN_Szarvaskő_686,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,5143.65,,,,,,,,,,,,,,
HUN_Szarvaskő_687,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1512.7,,,,,,,,,,,,,,
HUN_Szarvaskő_688,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1460.94,,,,,,,,,,,,,,
HUN_Szarvaskő_689,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1085.34,,,,,,,,,,,,,,
HUN_Szarvaskő_690,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3048.95,,,,,,,,,,,,,,
HUN_Szarvaskő_691,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3115.23,,,,,,,,,,,,,,
HUN_Szarvaskő_692/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2285.48,,,,,,,,,,,,,,
HUN_Szarvaskő_692/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,4644.36,,,,,,,,,,,,,,
HUN_Szarvaskő_693,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,885.375,,,,,,,,,,,,,,
HUN_Szarvaskő_694,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,815.3,,,,,,,,,,,,,,
HUN_Szarvaskő_695,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,331.17,,,,,,,,,,,,,,
HUN_Szarvaskő_696,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,543.77,,,,,,,,,,,,,,
HUN_Szarvaskő_697,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,821.6249999,,,,,,,,,,,,,,
HUN_Szarvaskő_698,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,773.155,,,,,,,,,,,,,,
HUN_Szarvaskő_699,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,511.9650001,,,,,,,,,,,,,,
HUN_Szarvaskő_700,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,776.615,,,,,,,,,,,,,,
HUN_Szarvaskő_701,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,942.0500001,,,,,,,,,,,,,,
HUN_Szarvaskő_702,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2557.43,,,,,,,,,,,,,,
HUN_Szarvaskő_704,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,378.24,,,,,,,,,,,,,,
HUN_Szarvaskő_705,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,230.09,,,,,,,,,,,,,,
HUN_Szarvaskő_706,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1400.55487,,,,,,,,,,,,,,
HUN_Szarvaskő_707,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2907.150135,,,,,,,,,,,,,,
HUN_Szarvaskő_708,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,381.055,,,,,,,,,,,,,,
HUN_Szarvaskő_709,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,517.63,,,,,,,,,,,,,,
HUN_Szarvaskő_710,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1412.195,,,,,,,,,,,,,,
HUN_Szarvaskő_712,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,699.3150001,,,,,,,,,,,,,,
HUN_Szarvaskő_713,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,504.065,,,,,,,,,,,,,,
HUN_Szarvaskő_714,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,409.67,,,,,,,,,,,,,,
HUN_Szarvaskő_715,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1244.325,,,,,,,,,,,,,,
HUN_Szarvaskő_716,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,733.83,,,,,,,,,,,,,,
HUN_Szarvaskő_717,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,413.855,,,,,,,,,,,,,,
HUN_Szarvaskő_718,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,250.36,,,,,,,,,,,,,,
HUN_Szarvaskő_719,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,954.285,,,,,,,,,,,,,,
HUN_Szarvaskő_720,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,822.40506,,,,,,,,,,,,,,
HUN_Szarvaskő_721,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,789.59,,,,,,,,,,,,,,
HUN_Szarvaskő_722,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3527.67,,,,,,,,,,,,,,
HUN_Szarvaskő_723,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,575.91,,,,,,,,,,,,,,
HUN_Szarvaskő_724,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,469.95,,,,,,,,,,,,,,
HUN_Szarvaskő_725,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,596.855,,,,,,,,,,,,,,
HUN_Szarvaskő_726,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,923.2000001,,,,,,,,,,,,,,
HUN_Szarvaskő_727/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,848.735,,,,,,,,,,,,,,
HUN_Szarvaskő_727/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,797.7751051,,,,,,,,,,,,,,
HUN_Szarvaskő_728,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1220.74,,,,,,,,,,,,,,
HUN_Szarvaskő_729/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1128.755,,,,,,,,,,,,,,
HUN_Szarvaskő_729/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,619.36,,,,,,,,,,,,,,
HUN_Szarvaskő_730,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1061.005,,,,,,,,,,,,,,
HUN_Szarvaskő_731,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1300.99,,,,,,,,,,,,,,
HUN_Szarvaskő_732,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1275.755,,,,,,,,,,,,,,
HUN_Szarvaskő_733,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2408.65,,,,,,,,,,,,,,
HUN_Szarvaskő_734,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,781.905,,,,,,,,,,,,,,
HUN_Szarvaskő_735,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1379.66,,,,,,,,,,,,,,
HUN_Szarvaskő_737,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1520.445,,,,,,,,,,,,,,
HUN_Szarvaskő_738,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1055.67,,,,,,,,,,,,,,
HUN_Szarvaskő_741,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2201.505,,,,,,,,,,,,,,
HUN_Szarvaskő_742,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1160.84,,,,,,,,,,,,,,
HUN_Szarvaskő_743,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,396.21,,,,,,,,,,,,,,
HUN_Szarvaskő_744,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,864.4600001,,,,,,,,,,,,,,
HUN_Szarvaskő_745,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,542.43,,,,,,,,,,,,,,
HUN_Szarvaskő_746,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,442.2800001,,,,,,,,,,,,,,
HUN_Szarvaskő_747,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1325.905,,,,,,,,,,,,,,
HUN_Szarvaskő_748,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1324.93,,,,,,,,,,,,,,
HUN_Szarvaskő_749,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2270.475,,,,,,,,,,,,,,
HUN_Szarvaskő_750,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2083.295,,,,,,,,,,,,,,
HUN_Szarvaskő_751,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1670.575,,,,,,,,,,,,,,
HUN_Szarvaskő_752,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2132.39,,,,,,,,,,,,,,
HUN_Szarvaskő_753,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1683.78,,,,,,,,,,,,,,
HUN_Szarvaskő_754,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1926.38,,,,,,,,,,,,,,
HUN_Szarvaskő_755,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1791.44,,,,,,,,,,,,,,
HUN_Szarvaskő_756,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1904.43,,,,,,,,,,,,,,
HUN_Szarvaskő_757,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,648.755,,,,,,,,,,,,,,
HUN_Szarvaskő_758,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1027.06,,,,,,,,,,,,,,
HUN_Szarvaskő_759,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1079.38,,,,,,,,,,,,,,
HUN_Szarvaskő_760,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,627.6200001,,,,,,,,,,,,,,
HUN_Szarvaskő_761,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,10316.27,,,,,,,,,,,,,,
HUN_Szarvaskő_762,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1986.38,,,,,,,,,,,,,,
HUN_Szarvaskő_763,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3879.415,,,,,,,,,,,,,,
HUN_Szarvaskő_764,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1564.259999,,,,,,,,,,,,,,
HUN_Szarvaskő_765,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1623.39,,,,,,,,,,,,,,
HUN_Szarvaskő_766/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1892.395,,,,,,,,,,,,,,
HUN_Szarvaskő_766/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1350.11,,,,,,,,,,,,,,
HUN_Szarvaskő_767,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,12363.83,,,,,,,,,,,,,,
HUN_Szarvaskő_768,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2176.035,,,,,,,,,,,,,,
HUN_Szarvaskő_769,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,7143.71,,,,,,,,,,,,,,
HUN_Szarvaskő_770,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3597.680001,,,,,,,,,,,,,,
HUN_Szarvaskő_771,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3533.585,,,,,,,,,,,,,,
HUN_Szarvaskő_772,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,8732.785,,,,,,,,,,,,,,
HUN_Szarvaskő_773,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2834.2,,,,,,,,,,,,,,
HUN_Szarvaskő_774,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,16112.045,,,,,,,,,,,,,,
HUN_Szarvaskő_775,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,6615.98,,,,,,,,,,,,,,
HUN_Szarvaskő_776,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,30103.5,,,,,,,,,,,,,,
HUN_Szarvaskő_777,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,4693.59,,,,,,,,,,,,,,
HUN_Szarvaskő_778,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,19651.545,,,,,,,,,,,,,,
HUN_Szarvaskő_779,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1401.18,,,,,,,,,,,,,,
HUN_Szarvaskő_780,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1535.64,,,,,,,,,,,,,,
HUN_Szarvaskő_781,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,5043.15958,,,,,,,,,,,,,,
HUN_Szarvaskő_782,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2281.85,,,,,,,,,,,,,,
HUN_Szarvaskő_783,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2585.53366,,,,,,,,,,,,,,
HUN_Szarvaskő_784,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1895.978175,,,,,,,,,,,,,,
HUN_Szarvaskő_785,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2422.183385,,,,,,,,,,,,,,
HUN_Szarvaskő_786,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2687.86,,,,,,,,,,,,,,
HUN_Szarvaskő_784,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,174.30478,,,,,,,,,,,,,,
HUN_Szarvaskő_787,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,4469.27,,,,,,,,,,,,,,
HUN_Szarvaskő_788,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,728.805,,,,,,,,,,,,,,
HUN_Szarvaskő_789,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,969.235,,,,,,,,,,,,,,
HUN_Szarvaskő_790,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2335.93,,,,,,,,,,,,,,
HUN_Szarvaskő_791,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1158.36,,,,,,,,,,,,,,
HUN_Szarvaskő_792,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,542.125,,,,,,,,,,,,,,
HUN_Szarvaskő_793,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1358.89,,,,,,,,,,,,,,
HUN_Szarvaskő_801/a,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,8383.665,,,,,,,,,,,,,,
HUN_Szarvaskő_801/b,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3213.13,,,,,,,,,,,,,,
HUN_Szarvaskő_802/a,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,9959.59,,,,,,,,,,,,,,
HUN_Szarvaskő_802/b,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3714.17,,,,,,,,,,,,,,
HUN_Szarvaskő_802/c,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,4052.155,,,,,,,,,,,,,,
HUN_Szarvaskő_803,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1212.935,,,,,,,,,,,,,,
HUN_Szarvaskő_805,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3198.7,,,,,,,,,,,,,,
HUN_Szarvaskő_806,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1339.625,,,,,,,,,,,,,,
HUN_Szarvaskő_807,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3501.305,,,,,,,,,,,,,,
HUN_Szarvaskő_808,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2892.62,,,,,,,,,,,,,,
HUN_Szarvaskő_809,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,579.5800001,,,,,,,,,,,,,,
HUN_Szarvaskő_810/1,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,28091.785,,,,,,,,,,,,,,
HUN_Szarvaskő_810/2,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1513.175,,,,,,,,,,,,,,
HUN_Szarvaskő_811,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,818.9249997,,,,,,,,,,,,,,
HUN_Szarvaskő_812,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1089.125,,,,,,,,,,,,,,
HUN_Szarvaskő_813,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,3254.875,,,,,,,,,,,,,,
HUN_Szarvaskő_814,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2465.245,,,,,,,,,,,,,,
HUN_Szarvaskő_815,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1982.195,,,,,,,,,,,,,,
HUN_Szarvaskő_816,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,810.9599999,,,,,,,,,,,,,,
HUN_Szarvaskő_817,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,236.3649999,,,,,,,,,,,,,,
HUN_Szarvaskő_818,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1189.55,,,,,,,,,,,,,,
HUN_Szarvaskő_819,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1772.38,,,,,,,,,,,,,,
HUN_Szarvaskő_820,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1127.675,,,,,,,,,,,,,,
HUN_Szarvaskő_821,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,816.465,,,,,,,,,,,,,,
HUN_Szarvaskő_822,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,529.0949999,,,,,,,,,,,,,,
HUN_Szarvaskő_823,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1649.935,,,,,,,,,,,,,,
HUN_Szarvaskő_824,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1409.91,,,,,,,,,,,,,,
HUN_Szarvaskő_825,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,1501.4,,,,,,,,,,,,,,
HUN_Szarvaskő_826,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2458.77,,,,,,,,,,,,,,
HUN_Szarvaskő_827,Szarvaskő,,,,,,,,,,,,,,,,,,,,,,,,,2526.05,,,,,,,,,,,,,,
